id_transaction,date_transaction,id_fournisseur,id_categorie,id_centre_cout,id_acheteur,id_contrat,montant_ht,devise,statut_validation,delai_traitement_jours,flag_maverick
TR-0021670,2025-05-27,FRN-096,CAT-013,CC-003,ACH-005,CTR-038,501.71,EUR,Validé,1,False
TR-0021671,2025-03-06,FRN-057,CAT-002,CC-012,ACH-021,,18623.78,EUR,Validé,18,True
TR-0021672,2025-05-19,FRN-197,CAT-039,CC-011,ACH-018,,707.8,EUR,Validé,7,True
TR-0021673,2025-09-08,FRN-153,CAT-025,CC-010,ACH-022,,6382.43,EUR,Validé,10,True
TR-0021674,2025-12-21,FRN-092,CAT-013,CC-008,ACH-013,CTR-033,246.35,EUR,Validé,6,False
TR-0021675,2025-01-07,FRN-192,CAT-039,CC-007,ACH-015,CTR-070,443.14,EUR,Validé,7,False
TR-0021676,2025-07-17,FRN-198,CAT-036,CC-010,ACH-024,,1480.77,EUR,Validé,14,True
TR-0021677,2025-07-26,FRN-109,CAT-014,CC-006,ACH-012,,555.03,EUR,Validé,11,True
TR-0021678,2025-05-17,FRN-161,CAT-031,CC-016,ACH-035,,2209.29,EUR,Validé,2,False
TR-0021679,2025-08-16,FRN-170,CAT-029,CC-011,ACH-021,CTR-065,2690.99,EUR,Validé,7,False
TR-0021680,2025-04-10,FRN-092,CAT-011,CC-004,ACH-013,CTR-033,928.29,EUR,En attente,7,False
TR-0021681,2025-04-12,FRN-069,CAT-006,CC-007,ACH-016,CTR-030,4418.91,EUR,Validé,5,False
TR-0021682,2025-02-13,FRN-149,CAT-023,CC-010,ACH-022,CTR-059,2808.57,EUR,Validé,4,False
TR-0021683,2025-08-16,FRN-051,CAT-002,CC-003,ACH-001,,70742.55,EUR,Validé,1,True
TR-0021684,2025-06-12,FRN-164,CAT-030,CC-011,ACH-019,,4662.97,EUR,Validé,1,False
TR-0021685,2025-10-19,FRN-092,CAT-013,CC-012,ACH-019,CTR-033,507.81,EUR,Validé,3,False
TR-0021686,2025-06-09,FRN-100,CAT-012,CC-007,ACH-006,,2494.06,EUR,Validé,17,True
TR-0021687,2025-04-01,FRN-013,CAT-002,CC-011,ACH-018,CTR-017,58127.89,EUR,Validé,6,False
TR-0021688,2025-08-05,FRN-099,CAT-010,CC-008,ACH-008,,464.29,EUR,Validé,15,True
TR-0021689,2025-04-12,FRN-133,CAT-020,C-001,ACH-016,CTR-042,8959.56,EUR,Validé,4,False
TR-0021690,2025-06-26,FRN-093,CAT-015,CC-005,ACH-008,CTR-039,883.5,EUR,Validé,4,False
TR-0021691,2025-04-20,FRN-113,CAT-015,CC-004,ACH-002,,443.11,EUR,Validé,23,True
TR-0021692,2025-09-19,FRN-002,CAT-002,CC-008,ACH-012,CTR-002,13200.2,EUR,Validé,5,False
TR-0021693,2025-09-19,FRN-095,CAT-011,CC-006,ACH-007,CTR-040,2104.49,EUR,Validé,1,False
TR-0021694,2025-09-04,FRN-102,CAT-013,CC-002,ACH-005,,1691.38,EUR,Validé,5,False
TR-0021695,2025-11-20,FRN-015,CAT-002,CC-007,ACH-015,CTR-012,37751.08,EUR,Validé,5,False
TR-0021696,2025-04-03,FRN-032,CAT-002,CC-013,ACH-028,,17174.65,EUR,Validé,17,True
TR-0021697,2025-11-20,FRN-088,CAT-005,CC-009,ACH-024,,1597.21,EUR,Validé,11,True
TR-0021698,2025-11-10,FRN-130,CAT-020,CC-007,ACH-016,CTR-043,1780.42,EUR,Validé,1,False
TR-0021699,2025-06-12,FRN-065,CAT-007,CC-014,ACH-028,CTR-032,9207.2,EUR,Validé,8,False
TR-0021700,2025-04-05,FRN-044,CAT-001,CC-002,ACH-013,,29258.04,EUR,Validé,13,True
TR-0021701,2025-03-07,FRN-178,CAT-028,CC-006,ACH-012,,4583.08,EUR,Validé,1,True
TR-0021702,2025-09-11,FRN-110,CAT-010,CC-008,ACH-011,,266.94,EUR,Validé,16,True
TR-0021703,2025-10-04,FRN-108,CAT-014,C-001,ACH-003,,192.07,EUR,Validé,10,True
TR-0021704,2025-03-15,FRN-170,CAT-029,CC-008,ACH-002,CTR-064,7234.29,EUR,Validé,5,False
TR-0021705,2025-09-23,FRN-147,CAT-025,CC-003,ACH-008,,8664.72,EUR,Validé,4,False
TR-0021706,2025-06-20,FRN-068,CAT-008,C-001,ACH-008,CTR-023,12218.32,EUR,Validé,2,False
TR-0021707,2025-10-25,FRN-109,CAT-014,CC-017,ACH-033,,1281.65,EUR,Validé,7,True
TR-0021708,2025-05-10,FRN-091,CAT-010,CC-007,ACH-005,,1109.69,EUR,Validé,5,False
TR-0021709,2025-09-20,FRN-021,CAT-004,CC-009,ACH-019,,42207.4,EUR,Rejeté,1,False
TR-0021710,2025-08-03,FRN-105,CAT-013,CC-005,ACH-008,,163.69,EUR,Validé,12,True
TR-0021711,2025-07-18,FRN-133,CAT-019,CC-015,ACH-030,CTR-047,2803.88,EUR,Validé,5,False
TR-0021712,2025-11-24,FRN-124,CAT-019,CC-010,ACH-018,,2192.47,EUR,Validé,7,False
TR-0021713,2025-12-07,FRN-111,CAT-015,C-001,ACH-014,,503.82,EUR,Validé,18,True
TR-0021714,2025-12-10,FRN-115,CAT-012,CC-018,ACH-031,,932.36,EUR,Validé,8,True
TR-0021715,2025-08-14,FRN-143,CAT-026,CC-006,ACH-013,CTR-055,1850.07,EUR,Validé,3,False
TR-0021716,2025-04-26,FRN-091,CAT-010,CC-003,ACH-002,CTR-039,729.13,EUR,Validé,1,False
TR-0021717,2025-05-05,FRN-120,CAT-021,CC-016,ACH-035,CTR-048,1353.21,EUR,Validé,6,False
TR-0021718,2025-12-14,FRN-108,CAT-015,CC-015,ACH-027,,2471.74,EUR,Validé,1,True
TR-0021719,2025-03-24,FRN-088,CAT-007,CC-003,ACH-011,,735.81,EUR,Validé,6,True
TR-0021720,2025-01-22,FRN-115,CAT-015,CC-016,ACH-032,,1202.63,EUR,Validé,7,True
TR-0021721,2025-05-18,FRN-101,CAT-015,CC-007,ACH-006,CTR-038,1113.5,EUR,Validé,4,False
TR-0021722,2025-05-04,FRN-007,CAT-003,CC-012,ACH-023,CTR-015,48608.21,EUR,Validé,2,False
TR-0021723,2025-02-21,FRN-111,CAT-014,CC-006,ACH-003,,1267.65,EUR,Validé,18,True
TR-0021724,2025-10-22,FRN-097,CAT-012,CC-008,ACH-006,CTR-034,2500.0,EUR,Validé,6,False
TR-0021725,2025-06-08,FRN-062,CAT-008,CC-020,ACH-037,CTR-029,6900.01,EUR,Rejeté,2,False
TR-0021726,2025-04-21,FRN-194,CAT-036,C-001,ACH-015,,292.45,EUR,En attente,3,False
TR-0021727,2025-04-04,FRN-101,CAT-012,CC-002,ACH-015,,606.75,EUR,Validé,5,False
TR-0021728,2025-06-23,FRN-105,CAT-011,C-001,ACH-006,,496.12,EUR,Validé,18,True
TR-0021729,2025-04-05,FRN-121,CAT-021,C-001,ACH-008,CTR-042,2682.44,EUR,Validé,5,False
TR-0021730,2025-02-14,FRN-086,CAT-009,CC-005,ACH-011,,4834.7,EUR,Validé,19,True
TR-0021731,2025-03-19,FRN-125,CAT-017,CC-014,ACH-027,,5129.67,EUR,Validé,2,False
TR-0021732,2025-11-17,FRN-091,CAT-015,CC-013,ACH-026,,825.16,EUR,Validé,5,False
TR-0021733,2025-04-16,FRN-173,CAT-027,CC-012,ACH-020,,1823.08,EUR,Validé,24,True
TR-0021734,2025-12-21,FRN-026,CAT-002,CC-018,ACH-034,CTR-014,28446.31,EUR,Validé,5,False
TR-0021735,2025-03-05,FRN-104,CAT-011,CC-012,ACH-024,,540.63,EUR,Validé,7,True
TR-0021736,2025-03-27,FRN-113,CAT-013,CC-019,ACH-038,,437.4,EUR,Validé,14,True
TR-0021737,2025-04-24,FRN-181,CAT-033,CC-020,ACH-038,,18592.03,EUR,Validé,4,False
TR-0021738,2025-08-10,FRN-072,CAT-005,CC-016,ACH-031,CTR-020,23053.35,EUR,Validé,7,False
TR-0021739,2025-03-05,FRN-162,CAT-030,CC-010,ACH-021,CTR-063,1187.73,EUR,Validé,5,False
TR-0021740,2025-06-03,FRN-098,CAT-013,CC-008,ACH-002,CTR-034,1480.11,EUR,Validé,2,False
TR-0021741,2025-02-08,FRN-197,CAT-039,CC-004,ACH-012,,404.55,EUR,Validé,1,True
TR-0021742,2025-10-10,FRN-106,CAT-014,CC-013,ACH-026,,572.69,EUR,Validé,16,True
TR-0021743,2025-01-01,FRN-157,CAT-025,CC-003,ACH-008,,3220.87,EUR,Validé,19,True
TR-0021744,2025-06-08,FRN-062,CAT-009,C-001,ACH-012,CTR-029,4411.6,EUR,Validé,5,False
TR-0021745,2025-11-07,FRN-044,CAT-003,CC-017,ACH-035,,9509.97,EUR,Validé,15,True
TR-0021746,2025-06-12,FRN-164,CAT-029,CC-013,ACH-027,,1054.04,EUR,Validé,3,False
TR-0021747,2025-02-14,FRN-195,CAT-039,CC-018,ACH-036,,285.57,EUR,Validé,5,True
TR-0021748,2025-12-23,FRN-120,CAT-021,CC-013,ACH-026,CTR-048,7787.42,EUR,Validé,1,False
TR-0021749,2025-11-10,FRN-067,CAT-009,CC-020,ACH-038,CTR-026,2081.04,EUR,Validé,2,False
TR-0021750,2025-04-08,FRN-095,CAT-013,CC-016,ACH-034,CTR-040,1061.85,EUR,Validé,1,False
TR-0021751,2025-09-14,FRN-108,CAT-010,CC-020,ACH-039,,559.32,EUR,Validé,19,True
TR-0021752,2025-01-16,FRN-074,CAT-005,CC-009,ACH-020,CTR-027,4159.32,EUR,Validé,1,False
TR-0021753,2025-09-18,FRN-061,CAT-005,CC-007,ACH-013,CTR-024,25000.0,EUR,Validé,5,False
TR-0021754,2025-01-14,FRN-123,CAT-016,C-001,ACH-012,CTR-054,3813.59,EUR,En attente,8,False
TR-0021755,2025-10-16,FRN-144,CAT-025,CC-003,ACH-007,,3075.28,EUR,Validé,2,False
TR-0021756,2025-10-26,FRN-113,CAT-014,CC-008,ACH-011,,309.99,EUR,Validé,8,True
TR-0021757,2025-03-21,FRN-162,CAT-028,CC-010,ACH-017,CTR-063,3285.53,EUR,En attente,5,False
TR-0021758,2025-06-17,FRN-128,CAT-021,CC-002,ACH-004,CTR-047,2725.7,EUR,Validé,2,False
TR-0021759,2025-03-21,FRN-020,CAT-002,CC-019,ACH-040,CTR-014,39770.51,EUR,En attente,3,False
TR-0021760,2025-04-10,FRN-126,CAT-019,CC-005,ACH-004,,4664.42,EUR,Validé,7,False
TR-0021761,2025-05-25,FRN-101,CAT-014,CC-003,ACH-003,,1900.17,EUR,Validé,1,False
TR-0021762,2025-05-28,FRN-109,CAT-015,C-001,ACH-001,,235.52,EUR,Validé,8,True
TR-0021763,2025-05-13,FRN-121,CAT-019,CC-008,ACH-016,,5810.35,EUR,Validé,5,False
TR-0021764,2025-11-23,FRN-132,CAT-018,C-001,ACH-008,,5620.77,EUR,Validé,5,False
TR-0021765,2025-01-06,FRN-164,CAT-030,CC-010,ACH-023,,2517.41,EUR,Validé,6,False
TR-0021766,2025-03-09,FRN-191,CAT-036,CC-018,ACH-034,,201.64,EUR,Validé,4,False
TR-0021767,2025-07-18,FRN-104,CAT-015,CC-018,ACH-036,,2145.48,EUR,En attente,9,True
TR-0021768,2025-06-17,FRN-195,CAT-039,CC-020,ACH-038,,323.28,EUR,Validé,11,True
TR-0021769,2025-07-18,FRN-019,CAT-003,CC-002,ACH-002,CTR-003,16328.55,EUR,Validé,6,False
TR-0021770,2025-02-13,FRN-199,CAT-039,CC-010,ACH-020,,398.31,EUR,Validé,10,True
TR-0021771,2025-09-18,FRN-103,CAT-013,CC-019,ACH-038,,479.97,EUR,Validé,2,False
TR-0021772,2025-10-24,FRN-004,CAT-003,CC-008,ACH-001,CTR-005,22208.89,EUR,Validé,9,False
TR-0021773,2025-11-02,FRN-127,CAT-018,CC-017,ACH-035,CTR-044,2284.58,EUR,Validé,5,False
TR-0021774,2025-04-21,FRN-101,CAT-012,CC-018,ACH-031,,1367.88,EUR,Validé,1,False
TR-0021775,2025-04-20,FRN-092,CAT-012,CC-003,ACH-004,CTR-039,304.84,EUR,Validé,8,False
TR-0021776,2025-04-08,FRN-141,CAT-022,CC-010,ACH-021,CTR-060,7275.11,EUR,Validé,4,False
TR-0021777,2025-03-24,FRN-097,CAT-012,CC-007,ACH-008,,257.51,EUR,Validé,3,False
TR-0021778,2025-12-19,FRN-072,CAT-009,CC-006,ACH-016,CTR-021,11614.11,EUR,Validé,5,False
TR-0021779,2025-10-10,FRN-065,CAT-005,CC-010,ACH-023,CTR-032,10911.79,EUR,Validé,7,False
TR-0021780,2025-06-06,FRN-125,CAT-018,CC-012,ACH-019,CTR-050,4790.36,EUR,Validé,3,False
TR-0021781,2025-06-16,FRN-161,CAT-031,CC-020,ACH-037,CTR-061,2039.67,EUR,Rejeté,7,False
TR-0021782,2025-07-01,FRN-133,CAT-019,CC-012,ACH-020,,6018.84,EUR,Validé,4,False
TR-0021783,2025-11-16,FRN-078,CAT-008,CC-006,ACH-012,CTR-026,14336.73,EUR,En attente,8,False
TR-0021784,2025-11-13,FRN-100,CAT-011,CC-003,ACH-004,,704.13,EUR,Validé,20,True
TR-0021785,2025-06-15,FRN-078,CAT-008,CC-007,ACH-001,,8961.2,EUR,En attente,7,False
TR-0021786,2025-06-28,FRN-110,CAT-010,CC-007,ACH-012,,1628.18,EUR,Validé,17,True
TR-0021787,2025-07-16,FRN-194,CAT-037,C-001,ACH-002,CTR-070,1403.17,EUR,Validé,4,False
TR-0021788,2025-04-08,FRN-065,CAT-006,CC-004,ACH-002,CTR-032,9860.32,EUR,En attente,2,False
TR-0021789,2025-10-19,FRN-149,CAT-026,CC-009,ACH-024,,4025.05,EUR,Rejeté,7,False
TR-0021790,2025-10-11,FRN-076,CAT-009,CC-009,ACH-023,,12284.01,EUR,Validé,1,False
TR-0021791,2025-05-19,FRN-092,CAT-011,CC-005,ACH-013,CTR-033,1477.47,EUR,Validé,1,False
TR-0021792,2025-05-03,FRN-070,CAT-008,CC-011,ACH-023,CTR-022,9853.74,EUR,Validé,5,False
TR-0021793,2025-11-21,FRN-005,CAT-002,CC-009,ACH-023,CTR-018,6710.63,EUR,Validé,4,False
TR-0021794,2025-07-16,FRN-100,CAT-010,CC-005,ACH-002,,561.12,EUR,Validé,7,True
TR-0021795,2025-03-01,FRN-115,CAT-012,CC-005,ACH-005,,639.47,EUR,Validé,12,True
TR-0021796,2025-01-26,FRN-057,CAT-002,CC-004,ACH-015,,34462.02,EUR,Validé,13,True
TR-0021797,2025-03-17,FRN-077,CAT-006,CC-009,ACH-021,,11511.9,EUR,Validé,5,False
TR-0021798,2025-11-04,FRN-165,CAT-031,CC-005,ACH-012,CTR-062,1360.12,EUR,Validé,6,False
TR-0021799,2025-04-23,FRN-120,CAT-016,CC-015,ACH-029,CTR-046,3522.46,EUR,Validé,4,False
TR-0021800,2025-04-10,FRN-093,CAT-011,CC-014,ACH-029,,400.33,EUR,Validé,6,False
TR-0021801,2025-02-05,FRN-109,CAT-010,CC-014,ACH-027,,378.42,EUR,Validé,16,True
TR-0021802,2025-03-23,FRN-091,CAT-014,CC-010,ACH-017,CTR-033,1852.12,EUR,Validé,1,False
TR-0021803,2025-03-03,FRN-148,CAT-025,CC-006,ACH-002,CTR-056,12580.42,EUR,Validé,6,False
TR-0021804,2025-03-28,FRN-113,CAT-010,CC-007,ACH-001,,389.41,EUR,Validé,17,True
TR-0021805,2025-05-27,FRN-112,CAT-010,CC-012,ACH-019,,647.22,EUR,Validé,16,True
TR-0021806,2025-05-05,FRN-013,CAT-002,CC-017,ACH-034,CTR-017,21820.97,EUR,Validé,3,False
TR-0021807,2025-03-27,FRN-098,CAT-012,C-001,ACH-014,CTR-034,925.16,EUR,Validé,5,False
TR-0021808,2025-02-28,FRN-019,CAT-003,CC-005,ACH-004,CTR-003,13667.06,EUR,Validé,7,False
TR-0021809,2025-03-02,FRN-129,CAT-016,C-001,ACH-007,CTR-042,900.64,EUR,Validé,5,False
TR-0021810,2025-09-28,FRN-163,CAT-030,CC-005,ACH-003,CTR-061,554.15,EUR,Validé,3,False
TR-0021811,2025-05-27,FRN-110,CAT-015,CC-008,ACH-006,,548.87,EUR,Validé,15,True
TR-0021812,2025-12-12,FRN-072,CAT-005,CC-004,ACH-015,,3394.93,EUR,Validé,4,False
TR-0021813,2025-05-10,FRN-065,CAT-005,CC-017,ACH-036,CTR-032,6978.74,EUR,Validé,5,False
TR-0021814,2025-06-07,FRN-061,CAT-009,CC-009,ACH-023,CTR-024,2537.58,EUR,Validé,6,False
TR-0021815,2025-11-10,FRN-024,CAT-002,CC-003,ACH-003,,10903.84,EUR,Validé,3,False
TR-0021816,2025-06-20,FRN-147,CAT-022,CC-012,ACH-024,,3659.95,EUR,Validé,2,False
TR-0021817,2025-01-28,FRN-107,CAT-011,CC-002,ACH-013,,1820.88,EUR,Validé,15,True
TR-0021818,2025-06-08,FRN-070,CAT-009,CC-012,ACH-022,CTR-022,4574.57,EUR,Rejeté,3,False
TR-0021819,2025-04-13,FRN-104,CAT-011,CC-015,ACH-029,,2005.52,EUR,Validé,13,True
TR-0021820,2025-10-15,FRN-195,CAT-037,CC-003,ACH-014,,1067.43,EUR,Validé,7,True
TR-0021821,2025-11-02,FRN-090,CAT-009,CC-004,ACH-001,,8114.44,EUR,Validé,11,True
TR-0021822,2025-12-25,FRN-101,CAT-010,CC-002,ACH-016,,1893.33,EUR,Validé,6,False
TR-0021823,2025-07-15,FRN-125,CAT-021,CC-017,ACH-031,,3547.39,EUR,Validé,8,False
TR-0021824,2025-03-15,FRN-100,CAT-013,CC-019,ACH-038,,767.52,EUR,En attente,12,True
TR-0021825,2025-04-12,FRN-019,CAT-002,CC-003,ACH-006,CTR-003,6181.77,EUR,Validé,4,False
TR-0021826,2025-11-26,FRN-172,CAT-031,CC-014,ACH-027,,3963.43,EUR,Validé,12,True
TR-0021827,2025-12-04,FRN-080,CAT-009,CC-009,ACH-021,,4341.9,EUR,Validé,10,True
TR-0021828,2025-12-18,FRN-041,CAT-001,C-001,ACH-006,,11093.61,EUR,Validé,20,True
TR-0021829,2025-05-22,FRN-100,CAT-010,CC-017,ACH-032,,1039.51,EUR,Validé,12,True
TR-0021830,2025-02-09,FRN-100,CAT-014,CC-006,ACH-013,,304.65,EUR,Validé,15,True
TR-0021831,2025-02-11,FRN-166,CAT-028,CC-014,ACH-027,CTR-065,4266.66,EUR,Validé,5,False
TR-0021832,2025-04-26,FRN-096,CAT-012,CC-004,ACH-001,CTR-038,2245.91,EUR,Validé,2,False
TR-0021833,2025-11-10,FRN-102,CAT-010,CC-011,ACH-021,,147.03,EUR,En attente,3,False
TR-0021834,2025-05-10,FRN-112,CAT-010,CC-002,ACH-013,,463.93,EUR,Validé,7,True
TR-0021835,2025-09-19,FRN-192,CAT-037,CC-018,ACH-032,CTR-070,357.46,EUR,Validé,7,False
TR-0021836,2025-05-18,FRN-108,CAT-012,CC-011,ACH-022,,564.31,EUR,En attente,7,True
TR-0021837,2025-11-01,FRN-020,CAT-002,CC-012,ACH-021,CTR-014,19848.47,EUR,Validé,2,False
TR-0021838,2025-01-13,FRN-142,CAT-025,CC-020,ACH-040,CTR-058,1662.04,EUR,Validé,5,False
TR-0021839,2025-12-27,FRN-136,CAT-017,CC-017,ACH-033,,2254.73,EUR,Validé,21,True
TR-0021840,2025-09-03,FRN-020,CAT-004,C-001,ACH-011,CTR-014,11487.93,EUR,Rejeté,4,False
TR-0021841,2025-12-21,FRN-071,CAT-009,CC-013,ACH-029,CTR-020,6128.31,EUR,Validé,4,False
TR-0021842,2025-02-02,FRN-128,CAT-016,CC-006,ACH-001,CTR-047,4131.19,EUR,Validé,5,False
TR-0021843,2025-03-11,FRN-104,CAT-010,CC-003,ACH-003,,273.59,EUR,Validé,6,True
TR-0021844,2025-01-06,FRN-197,CAT-038,CC-002,ACH-007,,984.61,EUR,Validé,20,True
TR-0021845,2025-04-01,FRN-094,CAT-013,CC-014,ACH-030,CTR-035,576.88,EUR,Validé,3,False
TR-0021846,2025-03-28,FRN-069,CAT-007,CC-017,ACH-036,CTR-030,2153.81,EUR,Validé,2,False
TR-0021847,2025-09-18,FRN-076,CAT-005,CC-005,ACH-011,CTR-020,4780.28,EUR,Validé,5,False
TR-0021848,2025-02-17,FRN-093,CAT-014,CC-008,ACH-004,CTR-038,399.74,EUR,Validé,3,False
TR-0021849,2025-03-17,FRN-198,CAT-036,CC-012,ACH-020,,1021.23,EUR,Validé,8,True
TR-0021850,2025-08-12,FRN-067,CAT-008,CC-002,ACH-005,CTR-026,14570.62,EUR,Validé,4,False
TR-0021851,2025-02-14,FRN-175,CAT-027,CC-016,ACH-032,,5134.69,EUR,Validé,13,True
TR-0021852,2025-09-14,FRN-101,CAT-015,C-001,ACH-015,,1301.23,EUR,Validé,4,False
TR-0021853,2025-08-17,FRN-091,CAT-013,C-001,ACH-014,,497.71,EUR,Validé,3,False
TR-0021854,2025-07-04,FRN-026,CAT-001,CC-006,ACH-008,,12690.02,EUR,Validé,7,False
TR-0021855,2025-04-23,FRN-191,CAT-037,CC-003,ACH-003,CTR-070,204.39,EUR,Validé,1,False
TR-0021856,2025-05-28,FRN-104,CAT-010,CC-008,ACH-007,,618.44,EUR,Validé,18,True
TR-0021857,2025-05-20,FRN-096,CAT-015,C-001,ACH-011,CTR-038,1388.94,EUR,Validé,3,False
TR-0021858,2025-04-06,FRN-165,CAT-030,CC-006,ACH-003,CTR-062,2129.46,EUR,Rejeté,1,False
TR-0021859,2025-12-03,FRN-199,CAT-039,C-001,ACH-013,,470.02,EUR,Validé,20,True
TR-0021860,2025-08-19,FRN-030,CAT-003,CC-005,ACH-005,,42624.52,EUR,Validé,5,False
TR-0021861,2025-12-04,FRN-019,CAT-003,CC-004,ACH-014,CTR-003,16623.02,EUR,Validé,7,False
TR-0021862,2025-07-09,FRN-098,CAT-015,CC-010,ACH-021,CTR-034,892.31,EUR,Validé,3,False
TR-0021863,2025-01-13,FRN-194,CAT-036,CC-002,ACH-005,,273.94,EUR,Validé,8,False
TR-0021864,2025-05-02,FRN-155,CAT-023,CC-018,ACH-035,,12860.61,EUR,Validé,7,True
TR-0021865,2025-10-27,FRN-191,CAT-037,CC-013,ACH-025,,1424.83,EUR,Validé,7,False
TR-0021866,2025-09-16,FRN-016,CAT-002,C-001,ACH-003,CTR-006,9222.5,EUR,Validé,3,False
TR-0021867,2025-09-07,FRN-100,CAT-011,CC-002,ACH-008,,196.53,EUR,Validé,16,True
TR-0021868,2025-12-15,FRN-199,CAT-036,CC-020,ACH-038,,480.03,EUR,Validé,12,True
TR-0021869,2025-02-04,FRN-194,CAT-038,CC-020,ACH-037,CTR-070,111.08,EUR,En attente,3,False
TR-0021870,2025-04-24,FRN-006,CAT-002,CC-015,ACH-029,CTR-015,27966.04,EUR,Validé,6,False
TR-0021871,2025-02-20,FRN-148,CAT-023,CC-008,ACH-006,CTR-056,2781.91,EUR,Validé,5,False
TR-0021872,2025-09-24,FRN-193,CAT-039,CC-004,ACH-012,,119.13,EUR,Validé,5,False
TR-0021873,2025-06-07,FRN-001,CAT-001,CC-006,ACH-006,CTR-001,56996.69,EUR,Validé,6,False
TR-0021874,2025-01-08,FRN-096,CAT-015,CC-016,ACH-034,CTR-037,2500.0,EUR,Validé,2,False
TR-0021875,2025-02-14,FRN-193,CAT-036,CC-016,ACH-036,,200.28,EUR,Validé,1,False
TR-0021876,2025-12-13,FRN-100,CAT-010,CC-011,ACH-018,,418.87,EUR,Validé,12,True
TR-0021877,2025-01-27,FRN-101,CAT-011,CC-006,ACH-003,CTR-038,284.68,EUR,Validé,3,False
TR-0021878,2025-09-03,FRN-097,CAT-012,CC-016,ACH-034,,331.87,EUR,Validé,4,False
TR-0021879,2025-07-13,FRN-162,CAT-027,CC-008,ACH-012,CTR-063,1073.74,EUR,Validé,5,False
TR-0021880,2025-11-07,FRN-122,CAT-020,C-001,ACH-002,CTR-049,10437.64,EUR,Validé,3,False
TR-0021881,2025-03-28,FRN-063,CAT-007,CC-017,ACH-036,CTR-021,7554.28,EUR,Validé,7,False
TR-0021882,2025-02-09,FRN-101,CAT-015,CC-002,ACH-004,,2481.04,EUR,Validé,5,False
TR-0021883,2025-12-27,FRN-012,CAT-002,CC-002,ACH-007,CTR-006,16576.6,EUR,Validé,6,False
TR-0021884,2025-02-25,FRN-024,CAT-004,CC-009,ACH-024,,80000.0,EUR,Validé,8,False
TR-0021885,2025-07-28,FRN-097,CAT-011,CC-016,ACH-035,,1724.38,EUR,Validé,6,False
TR-0021886,2025-01-09,FRN-065,CAT-005,CC-008,ACH-007,CTR-032,3615.76,EUR,Validé,5,False
TR-0021887,2025-04-18,FRN-111,CAT-013,CC-015,ACH-028,,1083.77,EUR,En attente,21,True
TR-0021888,2025-11-18,FRN-095,CAT-010,CC-010,ACH-022,CTR-040,336.03,EUR,Validé,5,False
TR-0021889,2025-07-24,FRN-108,CAT-010,CC-005,ACH-015,,245.63,EUR,Validé,10,True
TR-0021890,2025-11-02,FRN-112,CAT-012,CC-005,ACH-016,,194.14,EUR,Validé,6,True
TR-0021891,2025-09-22,FRN-112,CAT-012,CC-002,ACH-008,,789.53,EUR,En attente,2,True
TR-0021892,2025-09-15,FRN-103,CAT-010,CC-003,ACH-013,CTR-037,2024.27,EUR,Validé,4,False
TR-0021893,2025-05-02,FRN-100,CAT-011,CC-003,ACH-008,,1342.96,EUR,Validé,11,True
TR-0021894,2025-06-27,FRN-030,CAT-002,CC-019,ACH-039,CTR-014,52450.04,EUR,Validé,4,False
TR-0021895,2025-11-16,FRN-078,CAT-008,CC-011,ACH-020,,7490.5,EUR,Validé,1,False
TR-0021896,2025-04-21,FRN-096,CAT-011,CC-014,ACH-028,CTR-037,478.52,EUR,Validé,5,False
TR-0021897,2025-01-02,FRN-157,CAT-025,CC-020,ACH-039,,6108.03,EUR,Validé,12,True
TR-0021898,2025-05-15,FRN-140,CAT-017,CC-002,ACH-011,,4955.19,EUR,Validé,12,True
TR-0021899,2025-01-06,FRN-180,CAT-030,CC-008,ACH-001,,3004.72,EUR,Validé,10,True
TR-0021900,2025-12-27,FRN-194,CAT-039,CC-017,ACH-031,,132.83,EUR,Validé,1,False
TR-0021901,2025-08-15,FRN-052,CAT-004,CC-009,ACH-019,,15061.29,EUR,Validé,12,True
TR-0021902,2025-10-12,FRN-037,CAT-002,CC-016,ACH-032,,33494.17,EUR,Validé,20,True
TR-0021903,2025-12-25,FRN-101,CAT-011,CC-014,ACH-026,CTR-039,2500.0,EUR,Validé,4,False
TR-0021904,2025-04-17,FRN-121,CAT-021,CC-002,ACH-012,,7012.77,EUR,Validé,2,False
TR-0021905,2025-11-21,FRN-091,CAT-015,CC-014,ACH-030,CTR-040,969.38,EUR,Validé,5,False
TR-0021906,2025-10-07,FRN-115,CAT-012,C-001,ACH-004,,439.07,EUR,Validé,15,True
TR-0021907,2025-03-12,FRN-111,CAT-015,CC-019,ACH-037,,247.83,EUR,Validé,14,True
TR-0021908,2025-03-07,FRN-122,CAT-020,CC-004,ACH-016,,8201.41,EUR,Validé,1,False
TR-0021909,2025-01-11,FRN-167,CAT-030,C-001,ACH-011,CTR-064,3437.01,EUR,Validé,7,False
TR-0021910,2025-02-07,FRN-094,CAT-011,CC-014,ACH-026,CTR-035,687.47,EUR,Validé,3,False
TR-0021911,2025-06-12,FRN-007,CAT-004,C-001,ACH-012,CTR-015,21122.34,EUR,Validé,3,False
TR-0021912,2025-05-01,FRN-181,CAT-032,CC-002,ACH-016,,7528.4,EUR,Validé,4,False
TR-0021913,2025-05-04,FRN-170,CAT-029,CC-008,ACH-008,,2626.93,EUR,En attente,4,False
